,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
66,"['python', 'crawler']",binux/pyspider,12544,1165,Borderline Core-Periphery,True,5.8,16.3,13.425,1.9,7.0,9.287308673469388,1.84,0.83,0.41,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 41.338582677165356(+0.41338582677165353)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 59.84251968503937(+0.4015748031496063)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.31496062992126(+0.1968503937007874)', 'propagation_cost': 'propagation_cost percentile: 52.75590551181102(+0.47244094488188976)', 'core_size': 'core_size percentile: 63.77952755905512(+0.36220472440944884)'}",LOC,127
67,"['python', 'unified-hosts', 'malware', 'ad-blocker', 'porn-filter', 'social-media-filter', 'hosts', 'privacy', 'protection', 'pornblocker', 'gambling-filter', 'ransomware', 'trojans', 'security', 'curated-sources', 'anti-virus']",StevenBlack/hosts,2289,0,Hierarchical,False,0.0,50.0,31.25,0.0,5.3,0.0,2.66,0.92,0.24,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 23.75(+0.2375)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 38.125(+0.61875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.875(+0.88125)', 'propagation_cost': 'propagation_cost percentile: 90.0(+0.1)', 'core_size': 'core_size percentile: 18.125(+0.81875)'}",LOC,80
68,"['python', 'task-manager', 'task-scheduler', 'task-runner', 'queue-workers', 'queued-jobs', 'queue-tasks', 'amqp', 'redis', 'sqs', 'sqs-queue', 'python3', 'python2', 'python-library']",celery/celery,49609,318,Core-Periphery,True,9.8,50.0,13.927,8.0,5.7,0.641012719466226,2.17,0.83,0.26,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 25.974025974025974(+0.2597402597402597)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.01298701298701(+0.12987012987012989)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 5.194805194805195(+0.948051948051948)', 'propagation_cost': 'propagation_cost percentile: 54.54545454545455(+0.45454545454545453)', 'core_size': 'core_size percentile: 62.33766233766234(+0.37662337662337664)'}",LOC,77
71,"['python', 'animation', 'explanatory-math-videos', '3b1b-videos']",3b1b/manim,219846,5944,Core-Periphery,True,9.3,26.6,23.021,18.3,2.0,2.7037107793637367,1.4,0.48,0.16,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.0(+0.76)', 'propagation_cost': 'propagation_cost percentile: 76.0(+0.24)', 'core_size': 'core_size percentile: 76.0(+0.24)'}",NEAREST,25
73,"['python', 'framework', 'asyncio', 'api-server', 'web', 'web-server', 'web-framework']",huge-success/sanic,13045,1300,Hierarchical,False,0.0,54.1,13.277999999999999,1.8,4.3,9.965504024530473,2.21,1.42,0.17,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 16.666666666666668(+0.16666666666666669)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.5(+0.425)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 53.333333333333336(+0.4666666666666666)', 'core_size': 'core_size percentile: 4.583333333333333(+0.9541666666666667)'}",LOC,120
75,"['python', 'debug', 'debugger', 'introspection', 'logging']",cool-RR/PySnooper,3409,188,Core-Periphery,True,8.0,36.0,16.8,4.0,7.9,5.51481372836609,1.59,0.77,0.41,0.41,"{'useful_comment_density': 'useful_comment_density percentile: 41.1764705882353(+0.411764705882353)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.47058823529412(+0.23529411764705885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.3529411764706(+0.17647058823529405)', 'propagation_cost': 'propagation_cost percentile: 51.260504201680675(+0.48739495798319327)', 'core_size': 'core_size percentile: 71.84873949579831(+0.28151260504201686)'}",LOC,119
76,"['python', 'code', 'formatter', 'codeformatter', 'pyfmt', 'gofmt', 'yapf', 'autopep8']",psf/black,95049,45942,Hierarchical,False,0.0,28.6,2.7960000000000003,1.4,1.1,48.33506928005555,2.63,1.9,0.04,0.69,"{'useful_comment_density': 'useful_comment_density percentile: 3.8461538461538463(+0.038461538461538464)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.69230769230769(+0.673076923076923)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 98.07692307692308(+0.019230769230769197)', 'propagation_cost': 'propagation_cost percentile: 9.615384615384615(+0.9038461538461539)', 'core_size': 'core_size percentile: 0.0(+1.0)'}",LOC,52
79,"['python', 'luigi', 'orchestration-framework', 'scheduling', 'hadoop']",spotify/luigi,37222,908,Hierarchical,False,1.2,50.6,8.005,6.3,5.3,2.4394175487614853,2.75,1.54,0.25,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 25.257731958762886(+0.25257731958762886)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.41237113402062(+0.19587628865979384)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.711340206185568(+0.7628865979381443)', 'propagation_cost': 'propagation_cost percentile: 28.8659793814433(+0.711340206185567)', 'core_size': 'core_size percentile: 17.52577319587629(+0.8247422680412371)'}",LOC,97
82,[],fabric/fabric,3144,32,Hierarchical,False,0.0,61.5,12.163,0.0,32.5,1.0178117048346056,3.96,1.6,0.98,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 98.1981981981982(+0.9819819819819819)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.78378378378378(+0.6621621621621623)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.92792792792793(+0.7207207207207208)', 'propagation_cost': 'propagation_cost percentile: 23.423423423423422(+0.7657657657657657)', 'core_size': 'core_size percentile: 16.666666666666668(+0.8333333333333333)'}",LOC,111
81,"['nlp', 'natural-language-processing', 'natural-language-understanding', 'pytorch', 'google', 'pytorch-model', 'openai', 'language-model', 'natural-language-generation', 'cmu']",huggingface/pytorch-transformers,16597,2067,Hierarchical,False,3.7,18.3,11.734000000000002,2.4,8.7,12.45405796228234,2.15,1.07,0.58,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 58.403361344537814(+0.5840336134453782)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.865546218487395(+0.36134453781512604)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 86.5546218487395(+0.13445378151260498)', 'propagation_cost': 'propagation_cost percentile: 45.378151260504204(+0.5462184873949579)', 'core_size': 'core_size percentile: 47.89915966386555(+0.5210084033613446)'}",LOC,119
85,"['bokeh', 'python', 'interactive-plots', 'javascript', 'visualization', 'plotting', 'plots', 'data-visualisation']",bokeh/bokeh,63011,4728,Core-Periphery,True,12.3,62.1,13.229000000000001,0.6,24.2,7.5034517782609385,3.06,0.94,0.98,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 98.48484848484848(+0.9848484848484849)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.151515151515152(+0.8484848484848484)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 71.21212121212122(+0.28787878787878785)', 'propagation_cost': 'propagation_cost percentile: 43.93939393939394(+0.5606060606060607)', 'core_size': 'core_size percentile: 62.121212121212125(+0.37878787878787873)'}",LOC,66
86,"['progressbar', 'progressmeter', 'progress-bar', 'meter', 'rate', 'eta', 'console', 'terminal', 'time', 'progress', 'bar', 'gui', 'python', 'parallel', 'cli', 'utilities']",tqdm/tqdm,3996,62,Hierarchical,False,0.0,51.7,20.927,3.4,15.8,1.5515515515515517,2.85,1.16,0.85,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 84.87394957983193(+0.8487394957983193)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.52941176470588(+0.2647058823529412)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.016806722689076(+0.5798319327731093)', 'propagation_cost': 'propagation_cost percentile: 70.58823529411765(+0.2941176470588235)', 'core_size': 'core_size percentile: 13.865546218487395(+0.8613445378151261)'}",LOC,119
89,"['locust', 'python', 'load-testing', 'performance-testing', 'http', 'benchmarking']",locustio/locust,3972,52,Borderline Core-Periphery,True,4.7,53.5,16.658,4.7,6.5,1.3091641490433032,2.14,1.02,0.3,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 30.252100840336134(+0.3025210084033613)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.67226890756302(+0.19327731092436978)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.81512605042017(+0.6218487394957983)', 'propagation_cost': 'propagation_cost percentile: 52.94117647058823(+0.4705882352941177)', 'core_size': 'core_size percentile: 45.378151260504204(+0.5462184873949579)'}",LOC,119
90,"['python', 'statusline', 'prompt', 'vim', 'bash', 'zsh', 'fish', 'tmux', 'ipython', 'powerline']",powerline/powerline,19819,332,Hierarchical,False,1.7,19.7,7.124,0.6,4.4,1.675160199808265,3.07,1.45,0.17,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 17.094017094017094(+0.17094017094017094)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 27.77777777777778(+0.7222222222222223)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.35042735042735(+0.7264957264957265)', 'propagation_cost': 'propagation_cost percentile: 29.914529914529915(+0.7008547008547009)', 'core_size': 'core_size percentile: 24.786324786324787(+0.7521367521367521)'}",LOC,117
93,"['zulip', 'python', 'python3', 'chat', 'javascript', 'collaboration', 'slack', 'foss', 'free', 'apache', 'react-native', 'electron']",zulip/zulip,114382,2675,Core-Periphery,True,7.9,50.1,8.298,2.1,11.8,2.338654683429211,3.05,0.95,0.73,1.37,"{'useful_comment_density': 'useful_comment_density percentile: 73.17073170731707(+0.7317073170731707)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 39.02439024390244(+0.6097560975609756)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.390243902439025(+0.7560975609756098)', 'propagation_cost': 'propagation_cost percentile: 41.46341463414634(+0.5853658536585367)', 'core_size': 'core_size percentile: 63.41463414634146(+0.36585365853658536)'}",LOC,41
94,"['python', 'configuration-management', 'remote-execution', 'infrastructure-management', 'zeromq', 'event-stream', 'event-management', 'cloud-providers', 'cloud-management', 'cloud-provisioning']",saltstack/salt,555108,44989,Borderline Core-Periphery,True,4.8,75.0,5.364,1.7,8.2,8.104549024694293,2.56,0.76,0.56,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 56.0(+0.56)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.0(+0.76)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.0(+0.48)', 'propagation_cost': 'propagation_cost percentile: 52.0(+0.48)', 'core_size': 'core_size percentile: 72.0(+0.28)'}",NEAREST,25
95,"['python', 'cookiecutter']",cookiecutter/cookiecutter,4397,164,Hierarchical,False,2.4,45.1,3.926,0.0,9.7,3.729815783488742,3.37,1.64,0.64,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 63.52459016393443(+0.6352459016393442)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.688524590163933(+0.7131147540983607)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.295081967213115(+0.3770491803278688)', 'propagation_cost': 'propagation_cost percentile: 4.918032786885246(+0.9508196721311475)', 'core_size': 'core_size percentile: 31.147540983606557(+0.6885245901639344)'}",LOC,122
97,"['autojump', 'python', 'filesystem', 'command-line-tool']",wting/autojump,2344,117,Core-Periphery,True,16.7,50.0,13.889000000000001,8.3,15.1,4.991467576791809,1.91,0.73,0.8,0.38,"{'useful_comment_density': 'useful_comment_density percentile: 80.24691358024691(+0.8024691358024691)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.50617283950618(+0.10493827160493822)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.8395061728395(+0.2716049382716049)', 'propagation_cost': 'propagation_cost percentile: 32.098765432098766(+0.6790123456790124)', 'core_size': 'core_size percentile: 95.06172839506173(+0.04938271604938265)'}",LOC,81
98,[],matplotlib/matplotlib,119915,4583,Core-Periphery,True,7.9,82.1,9.482999999999999,3.9,15.1,3.8218738272943336,2.67,0.86,0.92,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 92.10526315789474(+0.9210526315789473)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.1578947368421(+0.368421052631579)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.36842105263158(+0.5263157894736842)', 'propagation_cost': 'propagation_cost percentile: 50.0(+0.5)', 'core_size': 'core_size percentile: 64.47368421052632(+0.35526315789473684)'}",LOC,38
101,[],NVIDIA/FastPhotoStyle,1367,140,Core-Periphery,True,16.7,16.7,25.694000000000003,0.0,5.0,10.241404535479152,1.24,0.23,0.3,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 30.232558139534884(+0.3023255813953488)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.674418604651166(+0.5232558139534883)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.3953488372093(+0.18604651162790703)', 'propagation_cost': 'propagation_cost percentile: 79.06976744186046(+0.20930232558139536)', 'core_size': 'core_size percentile: 97.67441860465117(+0.023255813953488344)'}",LOC,43
102,"['python', 'ui', 'windows', 'ios', 'android', 'macos', 'linux', 'app', 'kivy']",kivy/kivy,59448,1312,Core-Periphery,True,10.8,53.5,15.19,3.9,7.2,2.2069707980083435,2.35,0.81,0.43,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 43.24324324324324(+0.4324324324324324)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 66.21621621621621(+0.3378378378378379)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.972972972972972(+0.7702702702702703)', 'propagation_cost': 'propagation_cost percentile: 56.75675675675676(+0.4324324324324324)', 'core_size': 'core_size percentile: 62.16216216216216(+0.3783783783783784)'}",LOC,74
104,"['dash', 'plotly', 'data-visualization', 'data-science', 'gui-framework', 'flask', 'react', 'python', 'finance', 'bioinformatics', 'technical-computing', 'charting', 'plotly-dash', 'web-app', 'productivity', 'no-javascript', 'modeling', 'no-vba', 'r', 'rstats']",plotly/dash,8170,112,Core-Periphery,True,11.9,50.7,14.279000000000002,3.0,5.3,1.3708690330477356,1.78,0.53,0.23,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 23.45679012345679(+0.23456790123456792)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.8395061728395(+0.2716049382716049)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.691358024691358(+0.7530864197530864)', 'propagation_cost': 'propagation_cost percentile: 55.55555555555556(+0.4444444444444444)', 'core_size': 'core_size percentile: 91.35802469135803(+0.08641975308641975)'}","TOPIC ['dash', 'plotly', 'data-visualization', 'data-science', 'gui-framework', 'flask', 'react', 'finance', 'bioinformatics', 'technical-computing', 'charting', 'plotly-dash', 'web-app', 'productivity', 'no-javascript', 'modeling', 'no-vba', 'r', 'rstats']",81
103,"['gensim', 'topic-modeling', 'information-retrieval', 'machine-learning', 'natural-language-processing', 'nlp', 'data-science', 'python', 'data-mining', 'word2vec', 'word-embeddings', 'text-summarization', 'neural-network', 'document-similarity', 'word-similarity', 'fasttext']",RaRe-Technologies/gensim,31982,3154,Core-Periphery,True,18.3,23.1,21.965,9.7,11.4,9.86179726095929,1.56,0.43,0.8,0.33,"{'useful_comment_density': 'useful_comment_density percentile: 79.62962962962963(+0.7962962962962963)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.5925925925926(+0.07407407407407404)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.07407407407408(+0.25925925925925924)', 'propagation_cost': 'propagation_cost percentile: 79.62962962962963(+0.20370370370370366)', 'core_size': 'core_size percentile: 77.77777777777777(+0.2222222222222223)'}",LOC,108
105,"['python', 'formatter', 'google']",google/yapf,13546,120,Borderline Core-Periphery,True,4.0,4.0,29.68,8.0,6.9,0.8858703676362026,1.93,0.6,0.37,0.96,"{'useful_comment_density': 'useful_comment_density percentile: 37.28813559322034(+0.3728813559322034)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.37288135593221(+0.07627118644067793)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.864406779661017(+0.8813559322033899)', 'propagation_cost': 'propagation_cost percentile: 93.22033898305085(+0.06779661016949148)', 'core_size': 'core_size percentile: 47.03389830508475(+0.5296610169491526)'}",LOC,118
